,,,,,,,,
"Beschreibung DieProduktgruppebeinhaltetdenBetriebderStadtbüchereimiteinemzentralenStandort,fünfStadtteilbüchereienundeinemBücherbusfürEinwohnerinnenundEinwohnerderStadtMünsterunddesUmlandes. DarüberhinausistindieserProduktgruppeauchdiekooperativeFörderungvonStadtteilbüchereienfreierTrägerinHiltrup(St.Clemens)undGievenbeck(St.Michael)sowiedieZuschussgewährungfüröffentliche BüchereienfreierTrägerzumAufbaudesBuch-undMedienangeboteserfasst.",,,,,,,,
BesonderheitenindenPlanjahren Keine,,,,,,,,
Ziele 1.DasAngebotderStadtbüchereiundderKooperationsbüchereienentwickeltsichimHinblickaufdieräumlicheErreichbarkeitentsprechendderZielkennzahlen. 2.DasAngebotderStadtbüchereiundderKooperationsbüchereienentwickeltsichimHinblickaufdiezeitlicheErreichbarkeitentsprechendderZielkennzahlen. 3.DerZuschussjeBesuchinderStadtbüchereiunddenKooperationsbüchereienentwickeltsichentsprechendderZielkennzahlen. 4.GleichstellungsorientierungwirdalsQuerschnittszielinderStadtbüchereiinallenBereichenberücksichtigt.,,,,,,,,
,Ergebnis,Ansatz,,,,Planung,,
,2024,2025,2026,,2027,2028,2029,2030
Zielkennzahlen -Zum1.Ziel:AnzahlderStandorte(inkl.Kooperationsbüchereien) -Zum1.Ziel:AnzahlderBücherbushaltestellen -Zum2.Ziel:ÖffnungsstundenproJahr(inkl.Kooperationsbüchereien) -Zum3.Ziel:Zuschuss(Teilergebnis)jeBesuch (inkl.Kooperationsbüchereien)(inEuro) -FinanzFAIRteilungZum4.Ziel:AnteilaktiverBenutzerausweisevon Männern(in%) -FinanzFAIRteilungZum4.Ziel:AnteilaktiverBenutzerausweisevon Frauen(in%),8,8,8,,8,8,8,8
,22,22,22,,22,22,22,22
,9.379,12.600,10.000,,10.000,10.000,10.000,10.000
,"10,53","13,00","11,00",,"11,00","11,00","11,00","11,00"
,"31,3","30,0","31,0",,"31,0","31,0","31,0","31,0"
,"68,8","70,0","69,0",,"69,0","69,0","69,0","69,0"
Standardkennzahlen -Teilergebnis(Zeile29)proEinwohner/in(inEuro) -Aufwandsdeckungsgrad(in%),"-23,52","-22,21","-21,97",,"-22,45","-23,27","-23,35","-23,74"
,"8,8","9,0","9,7",,"9,4","15,6","15,5","15,3"
