4870Umbau Clemens-/Paul-Gerhardt-Schule,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"650.745,74",4.980.602,0,0,0,0,0,0,0,8.698.000,8.698.000
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"650.745,74-",4.980.602-,0,0,,,0,0,0,8.698.000-,8.698.000-
