1000Besch.Telenotarztsystem,,,,,,,,,,,
AuszahlungfürdenErwerbvon beweglichemAnlagevermögen,"543.681,01",1.051.978,0,0,0,0,0,0,0,1.669.707,1.669.707
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"543.681,01-",1.051.978-,0,0,,,0,0,0,1.669.707-,1.669.707-
