0060Besch. Betriebsausstattungu.a.,,,,,,,,,,,
AuszahlungfürdenErwerbvon beweglichemAnlagevermögen,"62.589,04",130.983,90.000,90.000,0,0,90.000,90.000,90.000,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"62.589,04-",130.983-,90.000-,90.000-,,,90.000-,90.000-,90.000-,,
