0020Ergänzungenin Grünanlagen,,,,,,,,,,,
EinzahlungausZuwendungen fürInvestitionsmaßnahmen,"17.011,00-",0,0,0,,,0,0,0,,
AuszahlungfürBaumaßnahmen,"111.935,00",37.640,15.440,15.440,0,0,15.440,15.440,15.440,,
AuszahlungfürdenErwerbvon beweglichemAnlagevermögen,"55.513,50",0,0,0,0,0,0,0,0,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"184.459,50-",37.640-,15.440-,15.440-,,,15.440-,15.440-,15.440-,,
