4900Erweiterung Bodelschwinghschule,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"1.758.455,79",7.486.354,818.000,0,0,0,0,0,0,11.445.284,12.263.284
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"1.758.455,79-",7.486.354-,818.000-,0,,,0,0,0,11.445.284-,12.263.284-
