InvestitionsmaßnahmenunterhalbderfestgelegtenWertgrenzen,,,,,,,,,,,
Einzahlung,"0,00",0,0,0,,,0,0,0,,
Auszahlung,"36.066,26",0,0,0,0,0,0,0,0,,
Saldo(Einzahlungen./. Auszahlungen),"36.066,26-",0,0,0,,,0,0,0,,
