0150Besch.IT-Technik Leitstelle,,,,,,,,,,,
AuszahlungfürdenErwerbvon beweglichemAnlagevermögen,"199.319,21",477.987,852.000,875.000,800.000,0,825.000,795.000,185.000,,
Verpflichtungsermächtigung2026zuLasten,,,,500.000,,,300.000,0,0,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"199.319,21-",477.987-,852.000-,875.000-,,,825.000-,795.000-,185.000-,,
