4255SanierungGebäude Prinzipalmarkt5,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"1.224.284,37",1.456.388,0,0,0,0,0,0,0,2.827.696,2.827.696
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"1.224.284,37-",1.456.388-,0,0,,,0,0,0,2.827.696-,2.827.696-
