4099RoxelVerteilerstraße,,,,,,,,,,,
EinzahlungausZuwendungen fürInvestitionsmaßnahmen,"0,00",0,0,0,,,0,0,0,0,3.660.000
AuszahlungfürBaumaßnahmen,"0,00",0,0,0,0,0,0,0,0,0,5.500.000
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"0,00",0,0,0,,,0,0,0,0,1.840.000-
