InvestitionsmaßnahmenunterhalbderfestgelegtenWertgrenzen,,,,,,,,,,,
Einzahlung,"0,00",0,0,0,,,0,0,0,,
Auszahlung,"981,75",47.457,0,0,0,0,0,0,0,,
Saldo(Einzahlungen./. Auszahlungen),"981,75-",47.457-,0,0,,,0,0,0,,
