4560UmkleidegebäudeSPA Pleistermühlenweg,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"54.507,07",4.124.693,0,0,0,0,0,0,0,4.192.297,4.192.297
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"54.507,07-",4.124.693-,0,0,,,0,0,0,4.192.297-,4.192.297-
