0012Verbesserungv Kanälen/Hausanschlüssen,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"3.880.823,16",7.416.907,7.000.000,7.000.000,10.000.000,18.000.000,7.000.000,7.000.000,7.000.000,,
Verpflichtungsermächtigung2026zuLasten,,,,7.000.000,,,3.000.000,0,0,,
Verpflichtungsermächtigung2027zuLasten,,,,0,,,4.000.000,7.000.000,7.000.000,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"3.880.823,16-",7.416.907-,7.000.000-,7.000.000-,,,7.000.000-,7.000.000-,7.000.000-,,
