4035Modellquartier KanalkanteSüdost,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"294.548,25",597.682,0,0,0,0,0,0,0,892.231,892.231
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"294.548,25-",597.682-,0,0,,,0,0,0,892.231-,892.231-
