0100Sicherungsmaßnahmen Schulgebäude,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"32.200,11",50.000,50.000,50.000,0,0,50.000,50.000,50.000,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"32.200,11-",50.000-,50.000-,50.000-,,,50.000-,50.000-,50.000-,,
