0500Erneuerungvon Sporthallenböden,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"210.495,81",303.829,250.000,250.000,500.000,0,250.000,250.000,250.000,,
Verpflichtungsermächtigung2026zuLasten,,,,250.000,,,250.000,0,0,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"210.495,81-",303.829-,250.000-,250.000-,,,250.000-,250.000-,250.000-,,
