4810Erweiterung Erich-Klausener-Schule,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"2.177.271,78",2.543.617,0,0,0,0,0,0,0,18.361.446,18.361.446
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"2.177.271,78-",2.543.617-,0,0,,,0,0,0,18.361.446-,18.361.446-
