4560Bauk.Neubau FeuerwehrhausNienberge,,,,,,,,,,,
EinzahlungausZuwendungen fürInvestitionsmaßnahmen,"250.000,00",0,0,0,,,0,0,0,250.000,250.000
AuszahlungfürBaumaßnahmen,"1.166.431,45",2.710.837,0,0,0,0,0,0,0,4.889.311,4.889.311
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"916.431,45-",2.710.837-,0,0,,,0,0,0,4.639.311-,4.639.311-
