4880NeubauKiTaOFD,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"1.062.347,59",220.281,0,0,0,0,0,0,0,1.362.716,1.362.716
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"1.062.347,59-",220.281-,0,0,,,0,0,0,1.362.716-,1.362.716-
