4910Energ.u.Sicherh.techn. Werkst.Höltenw.,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"341.275,97",483.443,0,0,0,0,0,0,0,889.849,889.849
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"341.275,97-",483.443-,0,0,,,0,0,0,889.849-,889.849-
