5640ÖGOxford-Kaserne Freizeitsport,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"390.700,00",219.669,0,0,0,0,0,0,0,1.492.366,1.492.366
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"390.700,00-",219.669-,0,0,,,0,0,0,1.492.366-,1.492.366-
