"4239Maikottenweg,östl/nördl ZGutHirten,Bp589",,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"11.940,44",100.000,50.000,2.000.000,2.500.000,0,500.000,50.000,50.000,221.113,10.371.113
Verpflichtungsermächtigung2026zuLasten,,,,2.000.000,,,500.000,0,0,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"11.940,44-",100.000-,50.000-,2.000.000-,,,500.000-,50.000-,50.000-,221.113-,10.371.113-
