0200Besch. Betriebsvorrichtung /-ausstattung,,,,,,,,,,,
AuszahlungfürdenErwerbvon beweglichemAnlagevermögen,"78.873,64",462.556,20.500,503.000,568.000,0,65.000,65.000,65.000,,
Verpflichtungsermächtigung2026zuLasten,,,,503.000,,,65.000,0,0,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"78.873,64-",462.556-,20.500-,503.000-,,,65.000-,65.000-,65.000-,,
