"0008Verkehrsanlagen,Neubau undErneuerung",,,,,,,,,,,
EinzahlungausZuwendungen fürInvestitionsmaßnahmen,"0,00",250.000,800.000,700.000,,,200.000,250.000,250.000,,
AuszahlungfürBaumaßnahmen,"728.931,93",787.906,1.100.000,1.000.000,0,0,500.000,600.000,600.000,,
Auszahlungvonaktivierbaren Zuwendungen,"2.068.355,80",0,0,0,0,0,0,0,0,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"2.797.287,73-",537.906-,300.000-,300.000-,,,300.000-,350.000-,350.000-,,
