6060Erw.Anne-Frank-BK- UmbauPausenhalle,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"61.203,94",300.000,0,0,0,0,0,0,0,363.519,363.519
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"61.203,94-",300.000-,0,0,,,0,0,0,363.519-,363.519-
