Investitionsmaßnahmen,Ergebnis(€),Haushaltsansatz(€),,,Verpflichtungs- ermächtigung(€),,Planung(€),,,bereitge- stelltbisinkl. 2025,Gesamt- ein-u.-aus- zahlungen
,2024,2025,2026,2027,2026,2027,2028,2029,2030,,
"4239Maikottenweg,östl/nördl ZGutHirten,Bp589",,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"11.021,95",200.000,20.000,2.000.000,2.500.000,0,500.000,0,0,211.022,8.731.022
Verpflichtungsermächtigung2026zuLasten,,,,2.000.000,,,500.000,0,0,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"11.021,95-",200.000-,20.000-,2.000.000-,,,500.000-,0,0,211.022-,8.731.022-
