4050Innensanierung Stadthaus1,,,,,,,,,,,
EinzahlungausZuwendungen fürInvestitionsmaßnahmen,"1.059.667,00",208.000,0,0,,,0,0,0,7.747.687,7.747.687
AuszahlungfürBaumaßnahmen,"1.936.981,14",1.192.800,0,0,0,0,0,0,0,45.656.094,45.656.094
AuszahlungfürdenErwerbvon GrundstückenundGebäuden,"485.736,08",0,0,0,0,0,0,0,0,485.736,485.736
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"1.363.050,22-",984.800-,0,0,,,0,0,0,38.394.144-,38.394.144-
