0014Sonstige Erschließungs-/Kanalneubauten,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"162.690,92",527.538,400.000,400.000,0,0,400.000,400.000,400.000,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"162.690,92-",527.538-,400.000-,400.000-,,,400.000-,400.000-,400.000-,,
