0110Reinvestition Präsentationstechnik,,,,,,,,,,,
AuszahlungfürdenErwerbvon beweglichemAnlagevermögen,"57.939,92",661.109,490.000,490.000,0,0,490.000,490.000,490.000,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"57.939,92-",661.109-,490.000-,490.000-,,,490.000-,490.000-,490.000-,,
