0720Sanierung Schulaußenanlagen,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"512.860,36",1.221.866,550.000,550.000,300.000,300.000,550.000,550.000,550.000,,
Verpflichtungsermächtigung2026zuLasten,,,,300.000,,,0,0,0,,
Verpflichtungsermächtigung2027zuLasten,,,,0,,,300.000,0,0,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"512.860,36-",1.221.866-,550.000-,550.000-,,,550.000-,550.000-,550.000-,,
