"4169KläranlageHäger, Aufhebung",,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"5.629.503,10",784.701,0,0,0,0,0,0,0,13.090.207,13.090.207
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"5.629.503,10-",784.701-,0,0,,,0,0,0,13.090.207-,13.090.207-
