0070KleineBaumaßnahmen,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"41.781,89",252.488,200.000,200.000,0,0,200.000,200.000,200.000,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"41.781,89-",252.488-,200.000-,200.000-,,,200.000-,200.000-,200.000-,,
