InvestitionsmaßnahmenunterhalbderfestgelegtenWertgrenzen,,,,,,,,,,,
Einzahlung,"0,00",0,0,0,,,0,0,0,,
Auszahlung,"15.911,08",393,0,0,0,0,0,0,0,,
Saldo(Einzahlungen./. Auszahlungen),"15.911,08-",393-,0,0,,,0,0,0,,
