"4228AmDornbusch, nordwestl./südl.DEK,Bp578",,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"454.983,46",406.209,0,0,0,0,0,0,0,972.117,1.522.117
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"454.983,46-",406.209-,0,0,,,0,0,0,972.117-,1.522.117-
