0620BaukostenBerufskollegs,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"449.570,63",393.007,330.000,330.000,250.000,250.000,330.000,330.000,330.000,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"449.570,63-",393.007-,330.000-,330.000-,,,330.000-,330.000-,330.000-,,
