5060ErweiterungGrundschule Wolbeck-Nord,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"1.445.591,80",4.403.134,0,0,0,0,0,0,0,5.944.644,5.944.644
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"1.445.591,80-",4.403.134-,0,0,,,0,0,0,5.944.644-,5.944.644-
