4210Umgehungsstraße/B51- 3.BA,,,,,,,,,,,
EinzahlungausZuwendungen fürInvestitionsmaßnahmen,"640.000,00",0,0,0,,,0,0,0,5.529.500,5.529.500
AuszahlungfürBaumaßnahmen,"0,00",0,0,0,0,0,0,0,0,11.326.609,11.326.609
Auszahlungvonaktivierbaren Zuwendungen,"0,00",1.250.000,600.000,400.000,0,0,0,0,0,1.250.000,4.250.000
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"640.000,00",1.250.000-,600.000-,400.000-,,,0,0,0,7.047.109-,10.047.109-
