InvestitionsmaßnahmenunterhalbderfestgelegtenWertgrenzen,,,,,,,,,,,
Einzahlung,"0,00",0,0,0,,,0,0,0,,
Auszahlung,"19.838,58",413.720,0,0,0,0,0,0,0,,
Saldo(Einzahlungen./. Auszahlungen),"19.838,58-",413.720-,0,0,,,0,0,0,,
