0050KleineMaßnahmenMCC HalleMünsterland,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"66.685,87",229.489,100.000,100.000,400.000,0,100.000,100.000,100.000,,
AuszahlungfürdenErwerbvon beweglichemAnlagevermögen,"190.925,07",389.311,100.000,100.000,400.000,0,100.000,100.000,100.000,,
Verpflichtungsermächtigung2026zuLasten,,,,200.000,,,200.000,200.000,200.000,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"257.610,94-",618.800-,200.000-,200.000-,,,200.000-,200.000-,200.000-,,
