7300Sanierungvon Spielplätzen;Bez.Ost,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"53.963,54",133.490,75.490,15.490,0,0,15.490,15.490,15.490,1.011.986,1.164.926
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"53.963,54-",133.490-,75.490-,15.490-,,,15.490-,15.490-,15.490-,1.011.986-,1.164.926-
