4400AufbauSirenensystem,,,,,,,,,,,
AuszahlungfürdenErwerbvon beweglichemAnlagevermögen,"122.549,28",248.457,0,0,0,0,0,0,0,1.358.446,1.358.446
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"122.549,28-",248.457-,0,0,,,0,0,0,1.358.446-,1.358.446-
