5190KitaOxford(5Gruppen),,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"2.156.026,65",3.788.514,0,0,0,0,0,0,0,7.487.391,7.487.391
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"2.156.026,65-",3.788.514-,0,0,,,0,0,0,7.487.391-,7.487.391-
