5370UmbauKleing.Friedland NeubauB481n,,,,,,,,,,,
EinzahlungausZuwendungen fürInvestitionsmaßnahmen,"0,00",0,0,0,,,0,0,0,222.163,222.163
AuszahlungfürBaumaßnahmen,"102.837,59",592.483,0,0,0,0,0,0,0,720.858,720.858
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"102.837,59-",592.483-,0,0,,,0,0,0,498.695-,498.695-
