4005BürgerhausOxford,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"14.262,58",271.062,0,0,0,0,0,0,0,502.660,502.660
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"14.262,58-",271.062-,0,0,,,0,0,0,502.660-,502.660-
