0200Beschaffungenfürden Sport,,,,,,,,,,,
AuszahlungfürdenErwerbvon beweglichemAnlagevermögen,"2.612,05",90.645,50.000,50.000,100.000,0,50.000,50.000,50.000,,
Verpflichtungsermächtigung2026zuLasten,,,,50.000,,,50.000,0,0,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"2.612,05-",90.645-,50.000-,50.000-,,,50.000-,50.000-,50.000-,,
