4860Erweiterung Pleisterschule,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"3.344.225,01",2.320.970,0,0,0,0,0,0,0,9.353.036,9.353.036
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"3.344.225,01-",2.320.970-,0,0,,,0,0,0,9.353.036-,9.353.036-
