InvestitionsmaßnahmenunterhalbderfestgelegtenWertgrenzen,,,,,,,,,,,
Einzahlung,"0,00",0,0,0,,,0,0,0,,
Auszahlung,"13.065,57",106.023,0,0,0,0,0,0,0,,
Saldo(Einzahlungen./. Auszahlungen),"13.065,57-",106.023-,0,0,,,0,0,0,,
