5110KitaGrevenerStraße123,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"1.129.494,78",839.891,0,0,0,0,0,0,0,5.306.287,5.306.287
Auszahlungvonaktivierbaren Zuwendungen,"0,00",360.000,0,0,0,0,0,0,0,360.000,360.000
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"1.129.494,78-",1.199.891-,0,0,,,0,0,0,5.666.287-,5.666.287-
