7600Sanierungvon Spielplätzen;Bez.West,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"101.989,16",261.770,106.770,106.770,0,0,36.770,36.770,36.770,1.857.595,2.218.215
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"101.989,16-",261.770-,106.770-,106.770-,,,36.770-,36.770-,36.770-,1.857.595-,2.218.215-
