0600Besch. Betriebsvorrichtung /-ausstattung,,,,,,,,,,,
AuszahlungfürdenErwerbvon beweglichemAnlagevermögen,"16.360,61",364.418,130.000,130.000,260.000,0,130.000,130.000,130.000,,
Verpflichtungsermächtigung2026zuLasten,,,,130.000,,,130.000,0,0,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"16.360,61-",364.418-,130.000-,130.000-,,,130.000-,130.000-,130.000-,,
