5460Erneuerung Werse-Wanderweg,,,,,,,,,,,
EinzahlungausZuwendungen fürInvestitionsmaßnahmen,"0,00",0,0,0,,,0,0,0,154.287,154.287
AuszahlungfürBaumaßnahmen,"29.242,03",30.000,30.000,30.000,30.000,0,30.000,30.000,30.000,252.101,432.101
Verpflichtungsermächtigung2026zuLasten,,,,30.000,,,0,0,0,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"29.242,03-",30.000-,30.000-,30.000-,,,30.000-,30.000-,30.000-,97.814-,277.814-
