4015BürgerhausYork,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"123.699,70",200.462,0,0,0,0,0,0,0,787.919,787.919
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"123.699,70-",200.462-,0,0,,,0,0,0,787.919-,787.919-
