InvestitionsmaßnahmenunterhalbderfestgelegtenWertgrenzen,,,,,,,,,,,
Einzahlung,"63.417,60",0,0,0,,,0,0,0,,
Auszahlung,"201.373,30",0,0,0,0,0,0,0,0,,
Saldo(Einzahlungen./. Auszahlungen),"137.955,70-",0,0,0,,,0,0,0,,
