0050Ausbauder Elektromobilität,,,,,,,,,,,
Einzahlungausder VeräußerungvonSachanlagen,"466,00",0,0,0,,,0,0,0,,
EinzahlungausZuwendungen fürInvestitionsmaßnahmen,"0,00",140.800,0,0,,,0,0,0,,
AuszahlungfürdenErwerbvon beweglichemAnlagevermögen,"24.000,00",224.800,75.600,75.600,75.600,75.600,75.600,75.600,75.600,,
Verpflichtungsermächtigung2026zuLasten,,,,75.600,,,0,0,0,,
Verpflichtungsermächtigung2027zuLasten,,,,0,,,75.600,0,0,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"23.534,00-",84.000-,75.600-,75.600-,,,75.600-,75.600-,75.600-,,
