0620BaukostenBerufskollegs,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"449.570,63",393.007,330.000,330.000,250.000,250.000,330.000,330.000,330.000,,
Verpflichtungsermächtigung2026zuLasten,,,,250.000,,,0,0,0,,
Verpflichtungsermächtigung2027zuLasten,,,,0,,,250.000,0,0,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"449.570,63-",393.007-,330.000-,330.000-,,,330.000-,330.000-,330.000-,,
