4410Schillergymnasium Sanierung+Umbau,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"1.165.254,27",1.971.687,0,0,0,0,0,0,0,9.740.718,9.740.718
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"1.165.254,27-",1.971.687-,0,0,,,0,0,0,9.740.718-,9.740.718-
