0600KleinereBaumaßnahmenan FWundFH,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"32.609,85",100.000,150.000,100.000,0,0,100.000,100.000,100.000,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"32.609,85-",100.000-,150.000-,100.000-,,,100.000-,100.000-,100.000-,,
