5360ÖGBremerPlatz,,,,,,,,,,,
EinzahlungausZuwendungen fürInvestitionsmaßnahmen,"284.619,84",0,0,0,,,0,0,0,1.571.620,1.571.620
AuszahlungfürBaumaßnahmen,"1.070.793,78",273.187,0,0,0,0,0,0,0,3.014.891,3.014.891
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"786.173,94-",273.187-,0,0,,,0,0,0,1.443.271-,1.443.271-
