"4490 Mathilde-Anneke-Gesamtschule, Städt.GS",,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"8.363.854,22",1.588.157,0,0,0,0,0,0,0,81.633.580,81.633.580
AuszahlungfürdenErwerbvon beweglichemAnlagevermögen,"0,00",0,0,0,0,0,0,0,0,358.138,358.138
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"8.363.854,22-",1.588.157-,0,0,,,0,0,0,81.991.718-,81.991.718-
