4280Umgestaltung Rath./Stadtweinh./Bürghalle,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"291.209,01",301.150,0,0,0,0,0,0,0,592.359,592.359
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"291.209,01-",301.150-,0,0,,,0,0,0,592.359-,592.359-
