"0060Werkhöfe(Ausstatt., Geräte,Maschinen)",,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"0,00",21.870,0,0,0,0,0,0,0,,
AuszahlungfürdenErwerbvon beweglichemAnlagevermögen,"52.367,42",57.400,51.660,51.660,0,0,51.660,51.660,51.660,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"52.367,42-",79.270-,51.660-,51.660-,,,51.660-,51.660-,51.660-,,
