0300Beschaffungvon MöblierungFw/Fwh,,,,,,,,,,,
AuszahlungfürdenErwerbvon beweglichemAnlagevermögen,"109.869,38",24.429,30.000,30.000,0,0,30.000,30.000,30.000,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"109.869,38-",24.429-,30.000-,30.000-,,,30.000-,30.000-,30.000-,,
