0100Beschaffungv. Spezialfahrz.undGeräten,,,,,,,,,,,
Einzahlungausder VeräußerungvonSachanlagen,"248.112,36",45.000,48.700,48.700,,,48.700,48.700,48.700,,
EinzahlungausZuwendungen fürInvestitionsmaßnahmen,"0,00",140.000,0,0,,,0,0,0,,
AuszahlungfürdenErwerbvon beweglichemAnlagevermögen,"2.183.713,90",5.627.938,5.997.500,436.500,5.900.000,0,497.500,5.497.500,4.997.500,,
Auszahlungvonaktivierbaren Zuwendungen,"0,00",2.500,2.500,2.500,0,0,2.500,2.500,2.500,,
Verpflichtungsermächtigung2026zuLasten,,,,400.000,,,0,5.500.000,0,,
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"1.935.601,54-",5.445.438-,5.951.300-,390.300-,,,451.300-,5.451.300-,4.951.300-,,
