5140KitaBurgwallAnbau,,,,,,,,,,,
AuszahlungfürBaumaßnahmen,"273.353,96",183.376,0,0,0,0,0,0,0,1.649.943,1.649.943
SaldoMaßnahme(Einzahlungen ./.Auszahlungen),"273.353,96-",183.376-,0,0,,,0,0,0,1.649.943-,1.649.943-
